id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,tfidf_demand,tfidf_offer,neg_words,pos_words,n_known_medicines,cluster
19493.0,145.0,11.0,1.0,2.0,0.0,2.0,2.0,0.15685086782979507,0.16968565731981505,4.0,3.0,1.0,2.0
21726.0,110.0,3.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,1.0,2.0
16250.0,153.0,20.0,1.0,1.0,0.0,3.0,2.0,0.2355088201487745,0.16968565731981505,8.0,3.0,1.0,2.0
19273.0,117.0,4.0,2.0,3.0,0.0,2.0,0.0,0.15684049737888273,0.0,4.0,2.0,0.0,2.0
23953.0,113.0,7.0,0.0,0.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,4.0,0.0,0.0,2.0
16318.0,103.0,5.0,0.0,2.0,0.0,2.0,0.0,0.1807080231179836,0.0,6.0,0.0,0.0,2.0
24273.0,76.0,7.0,0.0,0.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,3.0,0.0,1.0,2.0
19537.0,132.0,5.0,1.0,1.0,0.0,5.0,1.0,0.3962042731885913,0.08484282865990753,5.0,3.0,1.0,2.0
1774.0,143.0,5.0,0.0,2.0,0.0,3.0,0.0,0.2607046952564226,0.0,6.0,2.0,0.0,2.0
15734.0,136.0,11.0,1.0,2.0,0.0,2.0,0.0,0.15827279823124846,0.0,4.0,3.0,0.0,2.0
6535.0,143.0,2.0,2.0,5.0,0.0,2.0,0.0,0.15830250552486105,0.0,3.0,1.0,0.0,2.0
24202.0,111.0,27.0,0.0,0.0,0.0,3.0,1.0,0.2398061816480499,0.08484282865990753,7.0,1.0,0.0,2.0
1673.0,142.0,5.0,0.0,2.0,0.0,3.0,1.0,0.23426151908862206,0.08484282865990753,6.0,4.0,2.0,2.0
20004.0,143.0,6.0,2.0,2.0,0.0,4.0,1.0,0.3126172559468617,0.08484282865990753,5.0,6.0,1.0,2.0
6823.0,89.0,2.0,0.0,2.0,0.0,2.0,0.0,0.15830250552486105,0.0,2.0,2.0,0.0,2.0
3016.0,142.0,109.0,0.0,1.0,1.0,1.0,1.0,0.07898744028171438,0.08484282865990753,5.0,1.0,1.0,2.0
8382.0,147.0,5.0,1.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,2.0,1.0,0.0,2.0
