id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,tfidf_demand,tfidf_offer,neg_words,pos_words,n_known_medicines,cluster
14502.0,146.0,5.0,0.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,4.0,1.0,0.0,2.0
19678.0,120.0,3.0,1.0,1.0,1.0,1.0,0.0,0.07830583338642202,0.0,3.0,2.0,0.0,2.0
2637.0,142.0,71.0,0.0,4.0,0.0,3.0,1.0,0.2365087780642481,0.0859352255954428,5.0,2.0,0.0,2.0
1566.0,102.0,6.0,0.0,2.0,0.0,4.0,0.0,0.3371061146585249,0.0,3.0,2.0,1.0,2.0
6871.0,117.0,2.0,0.0,2.0,0.0,3.0,1.0,0.2372602385129628,0.08484282865990753,2.0,2.0,1.0,2.0
6381.0,130.0,3.0,1.0,3.0,0.0,2.0,0.0,0.15871520406958978,0.0,6.0,2.0,0.0,2.0
2502.0,142.0,82.0,0.0,2.0,1.0,3.0,0.0,0.2589404716497044,0.0,5.0,0.0,1.0,2.0
15833.0,146.0,9.0,0.0,8.0,0.0,1.0,0.0,0.10029865243481577,0.0,3.0,0.0,1.0,2.0
15925.0,146.0,6.0,0.0,5.0,0.0,1.0,0.0,0.07823597983299971,0.0,2.0,1.0,2.0,2.0
21646.0,106.0,14.0,0.0,1.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,0.0,0.0,2.0
20058.0,144.0,6.0,3.0,1.0,0.0,4.0,0.0,0.31736982852700824,0.0,5.0,3.0,1.0,2.0
5645.0,137.0,33.0,0.0,3.0,0.0,1.0,0.0,0.07830583338642202,0.0,2.0,0.0,1.0,2.0
2522.0,139.0,133.0,0.0,2.0,0.0,2.0,0.0,0.15864535051616746,0.0,6.0,1.0,0.0,2.0
18908.0,135.0,0.0,1.0,1.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,5.0,0.0,0.0,2.0
2321.0,98.0,5.0,0.0,2.0,0.0,2.0,0.0,0.15864535051616746,0.0,5.0,0.0,1.0,2.0
19797.0,104.0,1.0,1.0,1.0,0.0,3.0,0.0,0.23651805200549916,0.0,3.0,6.0,0.0,2.0
22525.0,128.0,1.0,0.0,2.0,1.0,3.0,0.0,0.2386420226546065,0.0,5.0,1.0,0.0,2.0
1651.0,90.0,7.0,0.0,2.0,0.0,3.0,0.0,0.23657863161767045,0.0,4.0,2.0,0.0,2.0
15777.0,146.0,31.0,0.0,7.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,1.0,1.0,0.0,2.0
15700.0,146.0,6.0,0.0,2.0,0.0,3.0,0.0,0.2363947636789804,0.0,3.0,4.0,0.0,2.0
7317.0,121.0,27.0,0.0,2.0,0.0,2.0,0.0,0.15894403467562845,0.0,3.0,2.0,0.0,2.0
21901.0,113.0,3.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
6986.0,109.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
20178.0,141.0,1.0,1.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,6.0,1.0,1.0,2.0
19348.0,92.0,7.0,1.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,2.0,0.0,2.0,2.0
17365.0,124.0,3.0,0.0,1.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
1618.0,60.0,2.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,1.0,1.0,0.0,2.0
21776.0,113.0,4.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
6264.0,142.0,11.0,0.0,2.0,0.0,2.0,1.0,0.15898411242015342,0.08484282865990753,3.0,3.0,0.0,2.0
4447.0,142.0,31.0,0.0,1.0,0.0,2.0,0.0,0.1807080231179836,0.0,6.0,0.0,1.0,2.0
1860.0,143.0,9.0,0.0,2.0,0.0,2.0,1.0,0.17816207998289646,0.0859352255954428,7.0,0.0,0.0,2.0
1944.0,144.0,19.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,3.0,0.0,1.0,2.0
6434.0,145.0,16.0,2.0,3.0,0.0,1.0,0.0,0.07830583338642202,0.0,6.0,1.0,0.0,2.0
16055.0,155.0,31.0,0.0,2.0,0.0,1.0,0.0,0.07823597983299971,0.0,6.0,1.0,0.0,2.0
15840.0,123.0,9.0,0.0,2.0,0.0,1.0,1.0,0.07830583338642202,0.089120618340239,2.0,0.0,0.0,2.0
