id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,tfidf_demand,tfidf_offer,neg_words,pos_words,n_known_medicines,cluster
2261.0,128.0,10.0,0.0,2.0,0.0,1.0,2.0,0.07898744028171438,0.176755893041474,3.0,1.0,0.0,2.0
24283.0,127.0,2.0,2.0,2.0,0.0,2.0,1.0,0.15898411242015342,0.08484282865990753,6.0,1.0,0.0,2.0
16587.0,126.0,358.0,1.0,1.0,0.0,5.0,0.0,0.4157640669775043,0.0,5.0,5.0,1.0,2.0
6283.0,142.0,4.0,0.0,3.0,0.0,2.0,1.0,0.15898411242015342,0.08484282865990753,3.0,1.0,1.0,2.0
7803.0,149.0,11.0,0.0,2.0,0.0,2.0,0.0,0.15871520406958978,0.0,6.0,1.0,0.0,2.0
970.0,150.0,185.0,1.0,1.0,0.0,2.0,1.0,0.15827279823124846,0.08484282865990753,7.0,5.0,0.0,2.0
5623.0,143.0,1.0,0.0,2.0,0.0,3.0,0.0,0.2588299885657155,0.0,3.0,3.0,1.0,2.0
6369.0,142.0,5.0,0.0,2.0,0.0,2.0,1.0,0.15685086782979504,0.08484282865990753,4.0,1.0,0.0,2.0
19726.0,93.0,3.0,1.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,2.0,1.0,0.0,2.0
168.0,144.0,2.0,0.0,4.0,1.0,2.0,1.0,0.15685086782979504,0.08484282865990753,1.0,2.0,1.0,2.0
1541.0,140.0,1.0,0.0,2.0,0.0,6.0,0.0,0.4747782484339356,0.0,8.0,3.0,0.0,2.0
3278.0,136.0,16.0,2.0,2.0,0.0,4.0,1.0,0.3176993164897432,0.08484282865990753,6.0,2.0,0.0,2.0
19511.0,99.0,0.0,1.0,1.0,0.0,2.0,1.0,0.17816207998289646,0.089120618340239,2.0,3.0,1.0,2.0
7707.0,138.0,6.0,2.0,2.0,0.0,4.0,0.0,0.3345601715234378,0.0,2.0,2.0,0.0,2.0
3962.0,145.0,179.0,0.0,1.0,0.0,2.0,1.0,0.15752210427417507,0.08484282865990753,5.0,1.0,0.0,2.0
1489.0,131.0,25.0,0.0,2.0,0.0,3.0,2.0,0.2372602385129628,0.1707780542553503,4.0,1.0,1.0,2.0
21751.0,113.0,6.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
15914.0,136.0,12.0,0.0,2.0,0.0,5.0,1.0,0.39579157464386255,0.08484282865990753,5.0,5.0,1.0,2.0
21912.0,114.0,5.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,6.0,2.0,1.0,2.0
2464.0,143.0,149.0,0.0,5.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,5.0,1.0,0.0,2.0
3132.0,84.0,33.0,0.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,2.0,1.0,2.0,2.0
10115.0,148.0,266.0,1.0,6.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,4.0,0.0,0.0,2.0
8158.0,119.0,0.0,1.0,0.0,1.0,2.0,0.0,0.1807080231179836,0.0,4.0,2.0,0.0,2.0
2446.0,111.0,39.0,0.0,2.0,0.0,4.0,1.0,0.3172569106514018,0.08484282865990753,2.0,3.0,1.0,2.0
1482.0,142.0,48.0,0.0,2.0,0.0,4.0,2.0,0.3150799884999549,0.16968565731981505,3.0,2.0,0.0,2.0
19617.0,97.0,3.0,1.0,2.0,0.0,1.0,0.0,0.10029865243481577,0.0,3.0,4.0,0.0,2.0
18804.0,82.0,1.0,0.0,2.0,0.0,2.0,1.0,0.15609587607980152,0.08484282865990753,1.0,1.0,0.0,2.0
19234.0,108.0,1.0,0.0,3.0,0.0,2.0,0.0,0.15871520406958978,0.0,4.0,0.0,1.0,2.0
1706.0,143.0,6.0,0.0,5.0,0.0,2.0,0.0,0.1802953245732548,0.0,0.0,1.0,0.0,2.0
19379.0,147.0,2.0,3.0,1.0,0.0,2.0,0.0,0.15871520406958978,0.0,6.0,1.0,1.0,2.0
5946.0,143.0,47.0,0.0,1.0,0.0,1.0,0.0,0.07823597983299971,0.0,5.0,2.0,0.0,2.0
2193.0,142.0,14.0,0.0,6.0,0.0,1.0,0.0,0.07823597983299971,0.0,2.0,2.0,0.0,2.0
21807.0,116.0,4.0,0.0,0.0,0.0,4.0,0.0,0.3592391240845202,0.0,5.0,1.0,0.0,2.0
22532.0,142.0,1.0,3.0,2.0,0.0,1.0,0.0,0.08040937068316778,0.0,6.0,2.0,1.0,2.0
3000.0,142.0,18.0,1.0,1.0,0.0,2.0,1.0,0.17928609271653018,0.08484282865990753,4.0,1.0,1.0,2.0
16246.0,146.0,9.0,1.0,6.0,0.0,1.0,0.0,0.10029865243481577,0.0,1.0,0.0,1.0,2.0
6891.0,144.0,14.0,0.0,2.0,0.0,3.0,2.0,0.2383842512465965,0.16968565731981505,6.0,1.0,0.0,2.0
19907.0,139.0,6.0,1.0,1.0,0.0,3.0,0.0,0.2373033028351469,0.0,7.0,2.0,0.0,2.0
2154.0,122.0,12.0,2.0,1.0,0.0,2.0,0.0,0.15864535051616746,0.0,7.0,2.0,0.0,2.0
9065.0,54.0,2.0,1.0,1.0,0.0,1.0,0.0,0.07830583338642202,0.0,2.0,1.0,0.0,2.0
6245.0,119.0,4.0,0.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,4.0,0.0,1.0,2.0
17321.0,143.0,2.0,0.0,4.0,0.0,3.0,1.0,0.2355088201487745,0.08484282865990753,4.0,2.0,0.0,2.0
6099.0,143.0,13.0,1.0,2.0,0.0,1.0,1.0,0.07898744028171438,0.08484282865990753,6.0,1.0,0.0,2.0
17601.0,139.0,4.0,0.0,2.0,0.0,4.0,2.0,0.31805143542230063,0.17037881768468358,6.0,2.0,1.0,2.0
19894.0,143.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0
3812.0,142.0,21.0,0.0,2.0,1.0,3.0,1.0,0.2365052467629693,0.08484282865990753,4.0,1.0,0.0,2.0
19715.0,143.0,4.0,0.0,2.0,0.0,2.0,0.0,0.17895660475379524,0.0,5.0,2.0,0.0,2.0
219.0,143.0,5.0,1.0,5.0,0.0,2.0,0.0,0.15830250552486105,0.0,2.0,2.0,1.0,2.0
4213.0,104.0,85.0,0.0,1.0,0.0,3.0,0.0,0.24081541350477456,0.0,5.0,1.0,0.0,2.0
24292.0,128.0,4.0,1.0,0.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,4.0,1.0,2.0,2.0
3289.0,140.0,17.0,3.0,2.0,0.0,2.0,0.0,0.15871520406958978,0.0,8.0,1.0,0.0,2.0
7529.0,142.0,17.0,0.0,2.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,10.0,4.0,1.0,2.0
9057.0,59.0,4.0,1.0,1.0,0.0,1.0,0.0,0.07830583338642202,0.0,2.0,1.0,0.0,2.0
1581.0,71.0,2.0,0.0,2.0,0.0,2.0,0.0,0.17816207998289646,0.0,1.0,3.0,1.0,2.0
15549.0,146.0,1.0,0.0,6.0,0.0,1.0,0.0,0.08040937068316778,0.0,2.0,0.0,0.0,2.0
2970.0,133.0,56.0,2.0,1.0,0.0,3.0,0.0,0.23657863161767045,0.0,6.0,0.0,0.0,2.0
18626.0,142.0,168.0,2.0,3.0,0.0,4.0,1.0,0.31511329561013113,0.0859352255954428,8.0,2.0,0.0,2.0
18491.0,142.0,3.0,0.0,5.0,0.0,2.0,0.0,0.1802953245732548,0.0,2.0,1.0,1.0,2.0
1466.0,139.0,7.0,0.0,4.0,0.0,1.0,0.0,0.08040937068316778,0.0,5.0,0.0,1.0,2.0
6754.0,137.0,4.0,0.0,4.0,0.0,3.0,0.0,0.2372498680620505,0.0,5.0,2.0,1.0,2.0
7537.0,97.0,2.0,0.0,3.0,0.0,1.0,1.0,0.07786342754808066,0.08484282865990751,2.0,1.0,1.0,2.0
18961.0,142.0,1.0,2.0,2.0,0.0,2.0,1.0,0.15685086782979504,0.08484282865990753,3.0,0.0,0.0,2.0
10130.0,149.0,14.0,0.0,6.0,0.0,1.0,0.0,0.07830583338642202,0.0,2.0,0.0,0.0,2.0
4006.0,121.0,1.0,0.0,2.0,0.0,2.0,0.0,0.15616926093450267,0.0,3.0,2.0,1.0,2.0
5872.0,140.0,58.0,1.0,1.0,1.0,2.0,0.0,0.15864535051616746,0.0,6.0,2.0,0.0,2.0
4384.0,127.0,7.0,1.0,2.0,0.0,2.0,0.0,0.15827279823124846,0.0,4.0,2.0,1.0,2.0
15382.0,146.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
22078.0,121.0,9.0,0.0,3.0,0.0,1.0,0.0,0.07830583338642202,0.0,4.0,0.0,1.0,2.0
8298.0,150.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2372602385129628,0.08484282865990753,4.0,2.0,0.0,2.0
16680.0,144.0,1.0,1.0,1.0,0.0,2.0,1.0,0.15939681096488215,0.08484282865990753,5.0,2.0,0.0,2.0
2405.0,143.0,75.0,0.0,2.0,0.0,1.0,0.0,0.08040937068316778,0.0,6.0,1.0,1.0,2.0
